Counter (ms), LH - Accel: X,LH - Accel: Y,LH - Accel: Z,LH - ADC Channel 1,LH - ADC Channel 2,LH - ADC Channel 3,LH - ADC Channel 4,LH - ADC Channel 5,LH - ADC Channel 6,LH - ADC Channel 7, RH - Accel: X,RH - Accel: Y,RH - Accel: Z,RH - ADC Channel 1,RH - ADC Channel 2,RH - ADC Channel 3,RH - ADC Channel 4,RH - ADC Channel 5,RH - ADC Channel 6,RH - ADC Channel 7, Pelvis - Accel: X, Pelvis - Accel: Y, Pelvis - Accel: Z  
2783,32,26,-87,-1,20,0,1,15,1,2,80,5,8,92,56,-1,63,50,8,181,-17,-122,-6
2792,-16,-15,-127,1,21,1,1,13,1,1,80,3,8,98,56,0,64,52,8,180,-18,-109,-4
2802,-32,-30,-86,1,21,1,0,9,4,2,80,4,8,100,60,0,64,54,8,184,-14,-90,-10
2812,0,-48,-87,1,22,0,2,9,2,2,80,2,8,108,64,0,66,59,11,185,-12,-78,-12
2822,48,-105,-36,0,24,1,1,10,2,1,80,2,10,113,68,-1,65,62,9,188,-5,-60,-13
2830,64,-124,-46,0,24,1,1,9,2,2,80,3,8,119,71,-1,66,67,9,189,3,-52,-16
2840,48,-68,-52,2,23,0,0,11,4,3,80,4,10,128,76,0,68,72,10,192,9,-40,-22
2850,64,-37,-60,0,24,2,0,9,1,2,80,6,8,134,80,0,72,75,12,194,10,-35,-20
2860,112,-13,-51,1,24,1,1,8,3,2,80,2,9,141,84,0,72,79,12,197,13,-29,-19
2870,208,47,11,0,25,1,0,9,2,2,80,5,9,149,87,0,75,86,14,198,4,-25,-19
2879,240,89,19,0,26,1,1,9,2,2,80,4,10,157,93,0,81,93,14,198,0,-31,-15
2889,144,76,-9,1,25,1,1,8,2,2,80,3,9,161,100,1,84,97,13,198,-1,-34,-17
2898,112,59,-14,0,26,0,2,8,4,1,80,2,9,167,106,0,86,102,14,198,-7,-42,-11
2908,112,25,-5,1,25,1,1,9,3,3,80,3,8,175,111,-1,90,108,15,197,-12,-49,-10
2917,128,9,-27,1,28,1,1,7,3,2,80,6,9,184,119,-1,95,114,18,195,-10,-54,-7
2927,176,4,5,0,26,0,1,8,3,1,80,5,8,193,123,-1,97,120,16,196,-12,-64,-7
2937,224,-53,39,0,26,2,0,7,3,3,80,1,9,199,130,0,104,126,20,196,-8,-76,-6
2947,192,-77,27,1,27,0,2,8,3,3,80,2,10,208,134,-1,109,132,20,195,-6,-94,-5
2956,160,-74,29,1,26,0,2,8,3,2,80,3,10,217,141,0,112,138,20,191,-3,-88,0
2966,160,-48,42,-1,26,1,3,9,1,1,80,2,9,223,144,-4,117,145,18,189,-1,-95,0
2975,144,-20,43,1,19,-1,1,8,2,4,80,4,8,231,152,0,121,150,19,183,0,-94,1
2985,144,13,18,1,25,0,0,8,2,1,80,6,7,237,159,0,128,161,18,178,-3,-97,-2
2994,144,19,10,0,25,0,1,7,1,2,80,3,9,250,167,-2,132,169,20,167,-3,-98,3
3004,112,6,9,2,23,0,0,7,2,2,80,7,9,259,178,-1,141,174,22,162,-4,-96,3
3014,128,-7,16,1,23,0,1,2,3,1,80,8,11,270,187,1,142,184,23,153,-2,-93,15
3024,160,-19,23,0,26,1,-3,7,1,3,96,7,9,277,197,0,153,193,22,139,-1,-88,2
3034,208,-24,42,1,24,0,0,8,2,2,96,6,9,286,209,0,153,201,24,128,2,-81,1
3042,208,-13,73,0,24,1,0,8,2,3,96,6,7,295,220,-1,157,210,24,115,1,-77,4
3052,208,16,118,3,25,1,0,8,1,3,96,4,10,305,233,0,165,215,28,107,1,-72,2
3062,224,56,159,2,24,1,1,8,2,2,96,4,7,316,245,0,172,226,27,95,1,-67,-3
3072,208,97,201,0,25,3,2,10,1,3,96,6,8,326,256,-1,183,233,31,87,0,-65,-7
3081,176,122,268,1,26,4,1,8,1,4,96,9,9,339,267,-1,196,241,37,79,-1,-63,-14
3091,128,67,312,3,27,4,2,9,2,4,112,13,11,347,275,-1,210,245,38,75,0,-61,-20
3101,176,-25,358,3,27,6,3,9,1,5,112,12,10,354,281,0,228,252,43,67,0,-62,-19
3111,224,-154,319,4,25,5,3,10,2,4,112,14,10,364,288,-1,248,259,47,62,-4,-63,-10
3119,160,-177,269,2,24,5,4,10,1,3,112,15,10,370,289,1,272,256,53,62,-14,-65,-5
3129,48,-153,189,1,22,4,4,8,2,4,112,8,7,373,289,-2,296,254,55,55,-16,-71,4
3139,48,-97,161,2,22,5,2,8,3,4,128,1,9,373,283,-1,319,247,66,50,-13,-81,9
3149,96,-34,155,2,22,3,4,8,3,3,128,-1,8,370,269,1,338,236,73,50,-8,-91,20
3158,256,37,352,1,15,3,1,6,3,2,144,-10,4,364,250,-2,370,205,82,46,5,-100,25
3168,-128,29,-238,1,11,4,0,3,12,3,144,-11,4,351,223,0,394,182,88,43,17,-111,27
3178,-256,20,-137,0,12,3,0,4,32,2,144,-11,-5,342,187,-2,420,151,93,38,22,-124,25
3187,128,-9,129,1,17,7,0,5,57,0,160,-7,-3,331,163,0,443,130,107,39,30,-128,25
3197,64,-22,-126,2,22,6,1,2,77,2,160,-13,-7,322,143,-2,463,109,117,34,21,-131,16
3206,176,6,-11,3,28,6,1,2,116,1,176,-15,-14,318,127,-2,485,98,126,32,-5,-132,3
3216,208,31,-7,5,37,6,2,3,166,1,176,-24,-20,312,116,-1,504,88,132,28,-31,-133,-11
3226,96,16,30,6,42,8,1,3,218,1,192,-29,-22,305,113,-1,518,86,140,22,-79,-137,-34
3236,16,-24,-34,6,48,9,0,4,262,1,224,-12,-30,300,109,1,530,86,141,16,-125,-131,-40
3245,-32,-87,16,6,51,11,1,7,294,1,256,14,-19,293,107,0,540,85,141,13,-143,-116,-23
3254,48,-67,28,5,52,11,1,5,304,1,256,19,-13,280,102,0,544,83,130,10,-133,-95,-16
3264,64,-32,10,6,54,14,1,6,310,1,224,-13,-63,255,98,2,535,77,114,6,-93,-74,-6
3274,80,-1,7,7,53,20,1,8,309,3,240,-56,-24,219,89,-2,492,64,97,4,-41,-56,-13
3283,96,17,15,6,53,25,1,5,306,0,256,-80,-48,168,76,-2,389,51,79,4,-4,-49,-22
3293,64,24,17,5,52,37,0,5,303,2,192,-42,-46,119,58,0,275,37,56,3,45,-50,-36
3303,32,23,20,6,52,49,1,6,301,1,176,-7,-62,85,42,-3,184,27,31,1,79,-51,-36
3313,32,15,13,7,48,63,2,7,300,1,112,-10,-67,60,31,-1,110,20,18,-1,93,-48,-30
3321,64,-8,-1,7,48,75,3,12,296,6,96,-2,-111,42,18,0,44,12,5,0,107,-50,-21
3331,64,-4,24,8,47,84,13,21,289,13,64,3,-128,26,8,0,10,6,-1,1,103,-61,-23
3341,80,-12,21,9,47,93,23,27,279,18,0,-11,-200,21,7,-2,6,6,0,0,71,-75,-30
3351,80,-26,17,9,47,104,32,37,267,27,-240,29,-251,21,7,0,6,3,-1,2,48,-84,-40
3361,80,-24,1,12,48,114,40,45,253,32,-272,30,52,20,6,-2,6,5,-1,-1,-4,-105,-43
3370,64,-33,15,15,48,121,46,54,238,42,-144,50,-185,18,6,-1,8,4,-1,1,-71,-118,-30
3380,64,-19,16,16,48,125,54,62,217,45,0,-44,-136,17,5,-1,9,2,-1,-1,-102,-125,-6
3389,64,-14,16,16,50,131,57,63,197,50,48,-63,-86,14,5,-1,9,1,-2,0,-120,-130,33
3399,80,-9,15,19,54,135,63,76,174,55,48,-39,-92,14,4,0,9,0,0,-2,-98,-134,28
3408,80,-2,16,20,55,137,67,81,155,60,-16,-6,-101,13,3,0,10,1,-1,0,-59,-136,9
3418,64,0,9,21,54,140,74,84,137,66,0,12,-53,12,3,-2,10,0,0,1,-10,-129,-12
3428,64,-3,12,24,56,140,78,88,114,73,16,5,-70,13,8,0,9,0,0,0,22,-122,-21
3438,80,-10,13,25,59,142,83,98,97,78,16,10,-51,13,5,1,9,-1,-2,0,38,-107,-17
3447,80,-14,15,24,61,142,87,104,85,83,0,8,-59,13,4,-1,10,-1,0,-2,38,-92,-22
3456,80,-15,16,27,62,141,93,113,68,90,0,-5,-66,11,4,-1,9,0,0,-1,28,-77,-22
3466,80,-13,15,29,65,141,97,118,59,98,16,-15,-67,12,5,-4,9,0,-1,-1,8,-63,-23
3476,80,-8,13,28,65,139,99,122,51,99,32,-18,-71,12,6,-1,10,0,-1,-1,-9,-57,-22
3485,80,-5,14,29,67,139,101,128,44,105,64,-19,-59,13,4,0,10,0,-3,-2,-24,-48,-21
3495,80,-10,15,32,68,139,107,133,37,109,112,-23,-19,9,4,-2,11,0,0,-1,-35,-38,-16
3505,80,-11,15,32,69,136,104,137,32,113,128,-3,8,12,2,0,9,-2,1,0,-35,-33,-7
3515,80,-10,14,32,69,134,112,140,27,117,96,28,-53,11,4,-2,10,-1,0,-2,-28,-31,-6
3525,80,-8,13,33,72,132,114,142,24,124,96,11,-49,11,4,-3,10,0,-2,-1,-18,-30,-8
3533,80,-8,15,35,76,132,118,145,20,124,144,-26,-33,12,6,-1,7,0,-2,-2,-9,-35,-14
3543,80,-8,13,35,77,130,121,148,17,128,160,-68,-4,12,5,1,11,0,-2,-1,-4,-40,-32
3553,80,-7,14,36,79,128,125,151,14,129,176,-51,-12,13,5,0,11,1,0,2,-1,-48,-19
3563,80,-7,13,39,81,127,127,154,12,134,160,-34,-15,12,2,-2,13,0,0,1,0,-60,-17
3572,80,-5,14,39,84,128,130,157,13,137,160,-38,-3,12,5,-2,12,1,-1,1,-3,-71,-16
3582,64,-8,12,40,83,126,134,159,13,141,192,-24,-2,13,6,-1,10,-1,-2,3,-8,-77,-8
3592,80,-7,16,43,85,124,136,159,11,143,208,-4,7,13,6,0,11,-1,-2,1,-9,-85,-2
3601,80,-7,14,42,86,125,138,161,11,146,208,0,16,14,7,-2,12,-1,-2,1,-10,-93,2
3610,80,-8,13,43,88,124,141,165,10,149,208,-12,23,13,7,-1,13,0,-2,1,-10,-95,2
3620,80,-8,13,45,90,123,143,170,9,154,224,-15,32,14,9,-2,12,1,-1,0,-8,-100,1
3630,80,-10,14,45,90,123,148,176,9,160,224,-18,40,13,8,0,12,1,0,0,-5,-99,0
3640,80,-9,14,45,94,121,155,178,7,164,224,-15,50,14,9,-2,12,1,-1,0,-6,-93,0
3649,80,-8,13,48,96,122,160,190,7,170,208,-13,59,14,8,0,14,1,0,1,-10,-88,-1
3659,80,-9,15,49,100,119,165,198,9,175,176,-1,69,16,8,-2,11,0,-3,0,-13,-82,-2
3668,80,-12,13,52,104,117,169,204,7,180,144,0,68,17,9,-1,10,1,0,0,-13,-75,-1
3678,80,-12,14,54,111,113,174,209,7,186,144,-7,70,17,9,-1,11,3,0,0,-15,-69,-7
3688,80,-11,13,55,115,112,177,217,9,191,144,-6,73,18,9,-1,13,2,0,-2,-13,-65,-3
3697,96,-12,15,56,121,109,185,225,6,198,144,-2,83,18,8,-2,11,3,0,-2,-13,-64,-5
3707,96,-12,15,60,132,105,194,233,7,206,144,-1,103,18,9,2,11,3,-2,-1,-13,-49,-7
3717,96,-12,17,63,137,102,199,244,7,213,144,3,138,22,10,0,11,2,-1,-1,-6,-67,-9
3727,96,-13,15,69,146,101,205,254,8,220,112,3,211,19,9,0,11,2,-1,-1,-3,-75,-20
3736,96,-13,14,74,156,93,208,263,8,228,64,9,265,16,8,-2,12,0,0,2,2,-80,-22
3745,96,-14,16,78,168,89,213,274,8,236,96,6,268,15,10,-2,12,0,0,2,5,-84,-19
3755,96,-15,15,82,183,83,217,279,7,241,224,34,248,16,9,0,13,0,-1,2,11,-85,-10
3765,96,-15,16,89,193,78,220,286,8,245,288,68,211,14,9,-1,12,1,-2,2,15,-85,-2
3774,112,-13,16,95,213,73,221,286,8,250,208,104,148,15,10,-1,12,1,-2,2,12,-81,3
3784,112,-9,15,106,236,68,219,288,9,252,80,82,107,14,8,-1,13,0,3,2,-5,-87,14
3794,128,-8,14,112,256,62,216,289,9,250,32,64,92,13,9,0,12,5,-1,2,-18,-94,23
3804,128,-5,16,122,282,59,209,287,10,241,16,45,80,11,8,1,15,2,0,1,-48,-98,28
3813,128,-4,13,131,302,55,199,283,8,225,160,87,21,11,9,-1,11,0,-2,1,-44,-106,28
3822,128,-8,13,139,329,53,183,271,8,200,176,-75,161,10,2,-2,13,0,-1,2,-50,-116,28
3832,128,-12,12,149,355,50,157,257,8,175,48,-2,-4,6,5,0,12,0,0,4,-46,-121,26
3842,144,-14,11,155,382,42,135,239,8,154,16,19,-75,7,5,0,13,-2,3,8,-31,-115,27
3852,144,-14,11,166,410,35,122,223,8,135,64,-5,-109,5,4,0,13,0,-2,9,-7,-120,20
3861,160,-16,9,175,438,32,108,214,9,124,192,-37,-13,5,8,0,18,-2,-1,9,21,-123,0
3871,176,-16,6,184,462,29,97,216,9,111,224,45,-6,3,8,-2,29,-2,-1,9,40,-119,-20
3880,176,-21,8,189,483,24,89,209,8,95,128,63,-38,2,8,-1,34,0,-2,9,60,-116,-23
3890,192,-25,4,194,497,22,87,207,9,86,32,16,-7,1,8,1,42,-1,0,8,80,-112,-28
3899,240,-27,2,193,507,17,87,202,8,74,48,-15,54,0,7,0,42,0,-1,12,92,-111,-42
3909,256,-10,-14,182,507,15,82,196,4,68,32,-34,0,0,6,0,39,0,-2,14,99,-100,-47
3919,256,9,-25,161,490,9,77,185,4,61,32,-26,17,1,5,0,46,0,0,22,99,-84,-45
3929,256,43,-39,145,455,5,73,166,4,51,48,-11,14,-2,7,0,48,-3,1,34,78,-68,-29
3938,240,48,-55,124,411,3,65,135,3,43,80,14,14,1,6,0,46,-1,-3,55,53,-61,-14
3948,224,41,-41,111,333,3,52,103,1,34,64,30,16,0,5,-3,48,-1,-2,75,11,-58,-13
3957,176,29,-32,89,259,1,39,72,0,23,48,19,24,2,10,0,48,-2,-1,90,-31,-63,-22
3967,128,11,-34,70,202,1,31,55,1,13,64,-3,5,8,17,-1,51,1,0,102,-71,-63,-20
3977,112,-10,-57,38,122,1,21,44,0,5,80,-12,21,18,24,-2,54,8,2,116,-94,-67,-16
3986,96,-22,-88,21,55,0,13,25,1,2,80,-6,21,27,26,0,57,12,2,125,-109,-72,-1
3996,80,-21,-120,3,25,1,4,11,1,2,64,-1,9,33,28,-2,58,18,3,131,-102,-79,1
4006,-16,11,-182,1,22,0,6,9,1,1,80,9,13,38,33,0,62,22,3,138,-75,-85,-9
4016,-176,38,-222,1,21,0,3,8,2,2,80,16,7,41,36,-2,63,23,3,142,-32,-92,-24
4024,-272,52,-73,1,21,-1,0,11,1,2,80,8,9,46,36,0,65,26,4,145,8,-99,-28
4034,-176,13,-114,0,24,0,1,12,2,2,80,2,12,50,40,-7,67,29,5,149,28,-113,-23
4044,-48,-41,-145,1,22,-1,2,13,3,1,80,-1,13,55,41,-1,69,32,5,153,41,-119,-13
4054,128,-78,-200,0,22,1,2,13,2,1,80,0,11,62,43,0,71,35,5,159,49,-130,-10
4063,128,-32,-65,0,22,0,2,15,2,-6,80,5,12,66,45,-2,73,36,7,162,49,-135,-9
4073,32,7,-54,1,21,0,1,14,2,1,80,8,10,72,47,-1,74,38,7,163,35,-131,-6
4083,-32,16,-104,0,20,1,2,12,2,1,80,4,9,76,50,-2,75,41,18,165,20,-129,-7
4093,-64,-12,-102,1,22,1,2,11,2,1,80,1,8,84,49,3,77,45,8,167,1,-115,-6
4101,-32,-34,-85,0,22,1,1,10,2,1,80,1,8,92,52,0,78,49,8,170,-12,-98,-5
4111,0,-53,-91,0,23,1,2,10,1,1,80,1,10,102,51,1,80,55,8,169,-15,-88,-9
4121,32,-53,-53,1,23,1,1,10,1,2,80,1,10,110,56,-1,79,62,7,170,-13,-72,-12
4131,64,-44,-45,1,22,0,2,10,2,2,80,1,10,123,61,0,82,64,10,170,-6,-58,-19
2214,80,-11,9,8,32,105,34,31,212,37,80,-22,-30,6,4,-1,10,0,-1,1,-15,-44,-11
4440,80,-112,188,0,0,0,0,0,0,0,112,2,8,0,0,0,0,0,0,0,-17,-74,4
4450,80,-43,161,2,22,3,5,9,2,6,128,-1,7,373,268,0,367,247,75,49,-14,-81,9
4460,176,-12,87,1,21,2,4,9,3,6,128,-10,7,369,254,0,389,233,82,47,-6,-110,18
4469,720,639,-192,2,16,4,3,7,6,1,128,-15,7,362,229,0,412,201,89,43,7,-106,24
4479,0,16,-420,1,15,4,1,6,15,2,144,-15,3,356,194,-1,432,177,95,41,20,-119,25
4489,-48,-3,17,1,17,2,1,6,40,2,144,-14,-2,346,167,-1,454,146,104,37,26,-126,23
4499,32,34,83,0,21,3,0,5,61,1,160,-15,-3,336,147,2,475,122,115,35,28,-130,22
4508,80,5,-94,1,23,2,-3,4,85,0,160,-17,-8,330,128,0,497,102,120,34,15,-132,14
4517,112,11,-46,2,30,4,0,6,124,1,160,-21,-13,325,110,-2,515,91,128,29,-7,-134,3
4527,128,23,59,5,37,5,1,3,168,2,176,-29,-18,327,100,0,534,86,135,25,-33,-135,-17
4537,144,-57,20,4,40,6,1,5,210,2,176,-31,-18,324,97,0,551,86,138,19,-76,-133,-27
4547,32,-44,-32,6,42,9,0,6,247,1,192,-26,-19,320,103,0,563,86,141,14,-119,-128,-28
4556,-32,-53,9,6,46,9,0,7,266,-1,224,-13,-12,306,105,-1,579,88,141,10,-148,-115,-16
4566,32,-41,-3,8,45,14,2,7,274,3,240,-3,-12,295,103,-2,584,87,133,8,-144,-102,-2
4575,96,-33,13,6,47,14,1,8,278,3,240,-1,-43,273,99,-2,580,78,116,4,-109,-80,11
4585,96,-7,15,6,47,19,1,9,280,7,224,-34,-52,236,89,-2,554,70,97,4,-54,-64,4
4594,80,14,13,6,46,25,1,9,286,3,240,-54,-26,182,77,-2,465,52,82,3,-12,-59,-30
4604,64,29,7,7,49,33,1,8,290,2,208,-41,-39,132,59,-2,351,37,66,1,41,-60,-38
4614,48,27,14,5,44,46,1,7,292,2,208,-23,-51,92,46,-2,249,32,43,1,77,-58,-44
4624,32,18,13,6,43,56,0,8,293,1,144,-3,-67,71,35,-1,164,22,25,0,99,-54,-35
4633,48,4,-3,5,43,67,4,12,294,5,80,20,-92,53,23,0,78,17,12,-1,105,-49,-28
4643,64,0,11,7,43,75,13,17,293,11,48,30,-93,40,13,-2,21,10,0,-2,101,-49,-31
4652,112,-10,28,8,44,82,21,24,287,14,16,33,-130,30,7,-1,2,6,-2,-1,76,-55,-37
4662,80,-20,14,8,45,91,29,31,280,18,-80,-6,-128,26,11,-2,5,6,-2,-2,49,-62,-35
4672,64,-18,10,9,48,98,34,39,271,23,-144,-69,-190,24,6,-2,5,6,-2,-1,-1,-79,-39
4681,64,-19,9,10,51,103,38,45,259,29,-192,0,-54,20,5,-2,8,5,0,-2,-58,-97,-32
4691,64,-23,10,12,51,107,41,49,247,34,-256,-10,-157,20,6,-2,8,5,0,-1,-88,-108,-3
4701,64,-15,14,12,58,111,45,55,233,36,-64,0,-73,17,5,-1,8,4,-1,0,-102,-112,21
4711,80,-6,13,13,55,115,47,61,220,38,0,25,-168,17,3,0,8,3,0,-1,-85,-124,26
4720,80,2,11,12,57,116,51,66,205,41,80,21,-125,16,4,-2,12,2,-1,0,-36,-131,6
4730,80,6,7,14,57,122,54,71,190,42,80,6,-56,16,3,0,9,3,-1,-1,-1,-134,-31
4739,64,-1,7,16,60,121,56,76,177,47,48,-6,-38,16,4,1,8,1,-5,0,30,-127,-20
4749,80,-10,11,18,61,123,59,81,167,50,16,4,-78,14,3,1,8,1,-1,0,45,-114,-19
4758,80,-10,13,18,66,124,62,87,152,52,-16,1,-87,14,4,-1,8,-1,-2,0,44,-103,-21
4768,80,-11,13,17,64,124,66,91,139,55,-16,2,-59,14,2,0,10,1,-2,-1,33,-90,-22
4778,80,-11,13,20,67,124,70,104,124,56,0,-2,-74,15,3,-1,9,0,0,0,12,-77,-21
4788,64,-10,9,19,70,121,72,113,111,58,16,-8,-79,14,3,-2,10,1,-1,0,-11,-66,-20
4797,80,-3,9,20,70,122,75,120,98,59,48,0,-78,14,3,0,8,-1,-1,-2,-20,-57,-18
4806,80,-2,8,22,73,119,77,128,89,62,80,5,-72,16,3,0,8,0,0,0,-31,-45,-15
4816,80,-7,10,20,75,120,80,135,81,64,144,-6,-18,16,3,1,10,0,-3,-2,-29,-40,-6
4826,80,-8,12,22,75,118,83,139,74,66,176,-41,-27,14,4,1,9,0,-1,0,-28,-35,-7
4836,64,-8,12,22,79,118,83,144,69,67,144,-34,-16,14,6,0,10,0,1,1,-19,-34,-11
4845,80,-7,10,23,78,116,87,150,62,68,128,6,-22,14,3,0,10,0,2,-2,-7,-33,-14
4855,80,-4,12,23,79,117,88,151,59,70,128,18,-16,14,4,1,10,0,-1,2,-1,-35,-16
4865,64,-4,13,24,80,118,89,154,59,71,144,6,-16,16,6,0,10,2,-1,4,2,-41,-18
4874,80,-6,7,25,79,117,92,159,56,73,144,-14,-7,14,10,0,9,1,-1,-2,2,-48,-17
4883,80,-8,13,24,80,116,94,164,54,72,160,-32,0,14,6,-2,10,0,1,1,-6,-60,-17
4893,80,-6,9,26,81,116,95,167,52,73,176,-45,-1,13,7,-2,10,0,4,0,-7,-69,-11
4903,80,-9,11,28,81,117,97,172,47,75,176,-41,3,14,7,1,13,-1,0,-2,-15,-79,-7
4913,80,-6,10,29,84,116,98,177,45,77,192,-24,6,14,8,-3,12,-1,0,0,-14,-86,-1
4922,80,-7,9,27,83,116,101,182,44,82,208,-17,16,14,8,0,11,0,-2,1,-15,-89,-2
4932,80,-8,11,29,82,116,102,186,42,84,192,-12,20,14,9,-1,12,0,1,1,-15,-94,-1
4942,80,-7,11,30,84,117,105,192,40,87,176,-14,21,15,9,-1,13,-4,-1,0,-14,-94,-3
4951,80,-8,9,33,84,117,109,200,39,91,192,-16,23,16,9,0,12,2,0,0,-12,-91,0
4961,80,-8,9,33,82,117,112,209,33,95,176,-10,26,16,9,0,12,2,0,0,-10,-86,-3
4970,80,-7,10,34,86,117,117,217,30,101,176,-2,27,16,8,0,12,3,0,1,-7,-81,-3
4980,80,-6,10,35,84,119,121,227,28,110,400,-3,92,17,9,-2,12,0,1,1,-9,-76,-4
4990,80,-8,11,37,86,119,131,241,25,119,160,62,110,17,8,0,12,1,0,1,-11,-66,-3
5000,80,-6,9,40,88,119,141,258,20,127,16,60,36,18,9,2,11,1,0,2,-9,-65,-4
5009,80,-7,9,40,90,121,150,273,17,134,48,27,41,18,9,0,12,1,-2,1,-14,-62,-5
5018,96,-8,11,43,92,119,159,290,16,143,80,-2,32,18,9,0,12,1,-2,0,-12,-61,0
5028,96,-8,9,45,101,117,168,306,14,153,176,-17,40,18,8,-1,12,1,-1,0,-13,-62,2
5038,96,-12,11,50,100,113,177,323,13,161,240,-18,90,19,10,-1,13,2,-2,0,-15,-66,4
5047,96,-14,11,52,105,105,185,339,13,175,208,-15,90,21,9,0,12,3,-1,0,-18,-78,4
5057,112,-14,7,56,111,95,192,356,14,184,144,10,130,19,11,0,13,2,0,0,-22,-86,3
5067,112,-15,9,62,117,85,202,376,16,193,128,32,161,20,10,-2,12,2,0,0,-20,-93,3
5077,112,-12,9,67,125,78,211,392,15,203,128,64,202,19,10,0,15,4,-1,1,-14,-98,3
5085,112,-9,9,72,137,72,221,407,15,206,128,101,220,19,10,-2,15,4,-2,0,-12,-104,2
5095,112,-11,10,79,147,68,227,420,16,214,160,112,201,19,11,-1,14,2,-2,1,-4,-108,5
5105,112,-13,9,84,160,63,232,431,14,218,192,117,183,20,10,1,14,3,-1,-2,3,-109,6
5115,112,-9,13,94,177,59,234,440,18,219,144,86,145,19,10,-2,14,3,-1,1,7,-106,7
5125,128,-7,10,103,194,58,232,443,18,215,80,66,117,18,11,0,14,2,0,2,6,-110,14
5134,128,-4,10,110,214,53,227,444,19,201,64,52,106,18,10,0,13,3,-1,1,-6,-111,18
5144,128,2,11,123,239,51,216,446,19,177,528,440,187,18,8,0,14,1,-2,2,-19,-112,20
5153,128,7,9,132,260,46,198,445,18,156,224,-90,129,18,4,0,13,-2,-1,1,-32,-113,21
5163,128,5,5,145,283,39,168,443,18,123,64,-12,3,15,4,-1,12,1,0,3,-32,-112,24
5172,128,2,7,154,306,35,147,432,18,100,32,16,-103,12,6,0,9,-1,0,6,-22,-108,21
5182,144,7,4,163,326,34,135,414,19,87,64,-32,-68,16,6,-1,10,0,0,5,-8,-102,18
5192,144,6,0,171,347,28,126,387,17,77,176,-35,0,13,5,-1,15,0,-2,7,10,-102,5
5202,144,6,-1,178,370,24,126,362,17,71,128,43,-14,13,7,1,21,0,-1,6,36,-98,-5
5211,176,3,-1,182,392,19,123,348,15,69,160,60,-13,10,8,0,30,-1,-2,5,53,-100,-20
5220,192,3,2,186,413,17,123,333,16,65,80,19,-11,7,10,-2,42,-1,0,6,69,-101,-28
5230,208,3,2,188,432,11,124,323,10,65,48,-15,3,4,7,1,47,-2,-3,8,77,-101,-35
5245,224,-1,-1,181,447,8,123,310,12,61,238,-5,-4,177,450,7,124,306,10,61,87,-95,-46
5249,240,-5,-14,164,449,6,122,294,8,57,32,-16,9,4,3,0,51,0,-2,10,89,-89,-48
5259,240,18,-23,143,433,3,118,273,5,51,48,-15,23,2,3,0,55,-2,0,30,83,-78,-44
5269,224,45,-41,125,411,1,104,243,5,43,64,8,23,2,5,0,53,-2,0,57,55,-68,-31
5279,224,55,-39,107,359,0,89,204,11,35,48,29,17,0,6,-1,59,-1,-1,82,25,-68,-24
5289,192,58,-28,90,280,1,68,153,2,27,48,27,7,8,12,-2,58,-2,0,98,-2,-70,-21
5297,128,31,-31,72,225,0,46,105,2,15,64,13,5,14,16,-2,60,3,1,112,-34,-72,-16
5307,80,-2,18,25,24,1,55,12,0,128,82,-2,18,27,26,0,59,11,0,131,-59,-76,-16
5317,80,-13,-41,28,91,1,26,51,2,5,80,-4,11,27,27,0,58,14,2,136,-75,-81,-14
5327,80,-9,-97,12,35,1,14,26,3,4,80,-3,9,33,29,1,57,19,2,143,-73,-87,-17
5336,64,-6,-188,4,21,0,9,14,2,3,80,1,9,36,33,-1,56,23,3,152,-62,-97,-19
5346,-48,3,-186,3,21,1,8,14,3,2,80,10,6,40,36,-1,57,27,3,159,-36,-105,-22
5356,-288,34,-244,2,19,1,8,14,0,2,80,11,9,42,41,-2,56,29,3,168,-20,-111,-24
5365,-240,60,-120,-6,20,1,7,20,3,3,80,2,8,48,44,0,56,33,2,179,-1,-116,-19
5374,-64,27,-124,0,18,0,10,21,3,2,80,2,8,49,48,-1,55,36,3,186,15,-122,-16
5384,96,5,-238,1,18,1,8,20,3,3,80,0,9,52,51,1,53,41,4,186,20,-125,-17
5394,64,-30,-60,1,17,1,8,19,2,3,80,1,8,54,55,0,51,43,4,199,24,-126,-12
5404,80,-33,-74,0,18,1,9,20,3,3,80,3,8,55,57,1,51,44,4,206,21,-126,-11
5413,32,-21,-57,0,17,0,7,18,3,4,80,2,8,54,60,0,48,45,4,212,16,-118,-11
5423,0,-15,-93,0,18,2,6,19,4,3,80,2,9,54,63,0,46,47,4,218,8,-106,-10
5433,0,-57,-90,1,18,0,6,18,6,3,80,2,8,53,65,2,44,47,6,221,-2,-94,-11
5442,32,-48,-59,0,21,3,9,17,4,2,80,3,4,54,69,1,42,47,6,226,-7,-78,-13
5452,64,-42,-53,0,21,-1,6,16,2,1,80,2,5,54,74,-1,42,49,6,230,-10,-65,-16
5461,80,-29,-41,1,21,1,6,16,3,3,80,3,9,55,75,-1,42,50,8,235,-6,-57,-17
5471,80,-19,-34,1,19,1,5,16,2,3,80,1,8,53,78,1,41,51,7,237,-8,-47,-19
5481,96,-8,-46,2,21,1,6,17,2,3,80,0,7,54,82,0,40,54,6,237,-3,-38,-22
5491,112,13,-54,0,20,1,5,14,2,3,80,1,10,54,81,-1,38,56,8,241,0,-33,-23
